Price,Open,High,Low,Close
Ticker,LE=F,LE=F,LE=F,LE=F
Date,,,,
2014-11-10 00:00:00+00:00,167.22500610351562,167.89999389648438,166.89999389648438,167.125
2014-11-11 00:00:00+00:00,167.10000610351562,168.0749969482422,166.47500610351562,167.25
2014-11-12 00:00:00+00:00,167.0,168.35000610351562,166.52499389648438,167.75
2014-11-13 00:00:00+00:00,168.4499969482422,170.0749969482422,168.22500610351562,169.64999389648438
2014-11-14 00:00:00+00:00,169.85000610351562,170.5749969482422,169.25,170.1999969482422
2014-11-17 00:00:00+00:00,170.8000030517578,171.27499389648438,170.375,171.0
2014-11-18 00:00:00+00:00,171.0,171.0749969482422,170.4250030517578,170.8249969482422
2014-11-19 00:00:00+00:00,170.8000030517578,171.25,170.10000610351562,170.8249969482422
2014-11-20 00:00:00+00:00,171.1750030517578,171.25,169.8249969482422,170.25
2014-11-21 00:00:00+00:00,170.25,171.27499389648438,169.8000030517578,170.89999389648438
2014-11-24 00:00:00+00:00,171.1750030517578,171.64999389648438,169.02499389648438,169.5
2014-11-25 00:00:00+00:00,169.4499969482422,170.39999389648438,169.14999389648438,170.14999389648438
2014-11-26 00:00:00+00:00,169.9250030517578,170.6750030517578,168.875,169.25
2014-11-28 00:00:00+00:00,168.875,169.0749969482422,168.27499389648438,168.875
2014-12-01 00:00:00+00:00,168.89999389648438,169.9499969482422,167.6750030517578,169.9499969482422
2014-12-02 00:00:00+00:00,169.8000030517578,170.10000610351562,167.85000610351562,168.625
2014-12-03 00:00:00+00:00,168.1750030517578,168.1750030517578,165.8249969482422,166.85000610351562
2014-12-04 00:00:00+00:00,166.5,167.39999389648438,166.25,166.4499969482422
2014-12-05 00:00:00+00:00,166.35000610351562,166.5,163.875,164.4499969482422
2014-12-08 00:00:00+00:00,164.3000030517578,164.5,161.4499969482422,161.4499969482422
2014-12-09 00:00:00+00:00,161.64999389648438,163.1999969482422,160.75,162.39999389648438
2014-12-10 00:00:00+00:00,162.35000610351562,162.77499389648438,161.02499389648438,162.47500610351562
2014-12-11 00:00:00+00:00,162.64999389648438,163.375,162.0500030517578,162.39999389648438
2014-12-12 00:00:00+00:00,162.1999969482422,163.4250030517578,160.375,162.0500030517578
2014-12-15 00:00:00+00:00,162.10000610351562,162.1999969482422,160.9499969482422,161.97500610351562
2014-12-16 00:00:00+00:00,161.75,161.75,158.97500610351562,158.97500610351562
2014-12-17 00:00:00+00:00,157.5,159.875,155.97500610351562,156.4250030517578
