Price,Open,High,Low,Close
Ticker,KC=F,KC=F,KC=F,KC=F
Date,,,,
2014-11-10 00:00:00+00:00,182.39999389648438,186.25,181.10000610351562,181.39999389648438
2014-11-11 00:00:00+00:00,181.9499969482422,184.8000030517578,181.5,184.5500030517578
2014-11-12 00:00:00+00:00,184.14999389648438,186.75,183.14999389648438,184.39999389648438
2014-11-13 00:00:00+00:00,184.10000610351562,190.10000610351562,184.10000610351562,188.75
2014-11-14 00:00:00+00:00,189.0,193.39999389648438,189.0,192.0
2014-11-17 00:00:00+00:00,192.0,193.6999969482422,186.3000030517578,187.5
2014-11-18 00:00:00+00:00,188.0,191.5,186.0,191.10000610351562
2014-11-19 00:00:00+00:00,191.0,199.75,190.9499969482422,197.85000610351562
2014-11-20 00:00:00+00:00,197.8000030517578,197.8000030517578,187.60000610351562,187.6999969482422
2014-11-21 00:00:00+00:00,188.60000610351562,190.0,187.5,189.64999389648438
2014-11-24 00:00:00+00:00,190.5,196.1999969482422,189.5,189.64999389648438
2014-11-25 00:00:00+00:00,189.89999389648438,195.39999389648438,187.8000030517578,194.25
2014-11-26 00:00:00+00:00,195.0500030517578,195.0500030517578,191.25,193.5
2014-11-28 00:00:00+00:00,193.39999389648438,193.39999389648438,186.39999389648438,186.64999389648438
2014-12-01 00:00:00+00:00,187.5500030517578,187.5500030517578,183.39999389648438,189.35000610351562
2014-12-02 00:00:00+00:00,187.9499969482422,188.25,184.25,182.3000030517578
2014-12-03 00:00:00+00:00,183.5,183.5,183.5,182.5500030517578
2014-12-04 00:00:00+00:00,183.0500030517578,184.1999969482422,180.5500030517578,181.5500030517578
2014-12-05 00:00:00+00:00,181.0,181.39999389648438,177.8000030517578,179.10000610351562
2014-12-08 00:00:00+00:00,177.0500030517578,177.0500030517578,177.0500030517578,177.0500030517578
2014-12-09 00:00:00+00:00,177.0500030517578,177.0500030517578,177.0500030517578,179.4499969482422
2014-12-10 00:00:00+00:00,178.5,178.5,178.5,177.5500030517578
2014-12-11 00:00:00+00:00,175.85000610351562,175.89999389648438,175.0,175.39999389648438
2014-12-12 00:00:00+00:00,174.60000610351562,174.60000610351562,174.0,173.0
2014-12-15 00:00:00+00:00,177.64999389648438,177.64999389648438,177.64999389648438,177.64999389648438
2014-12-16 00:00:00+00:00,174.10000610351562,174.10000610351562,174.10000610351562,176.6999969482422
2014-12-17 00:00:00+00:00,170.85000610351562,170.85000610351562,170.85000610351562,170.85000610351562
