Price,Open,High,Low,Close
Ticker,HE=F,HE=F,HE=F,HE=F
Date,,,,
2014-11-10 00:00:00+00:00,89.1500015258789,90.2750015258789,88.57499694824219,89.55000305175781
2014-11-11 00:00:00+00:00,89.4749984741211,90.30000305175781,88.69999694824219,89.9000015258789
2014-11-12 00:00:00+00:00,90.25,91.17500305175781,89.625,90.67500305175781
2014-11-13 00:00:00+00:00,90.82499694824219,92.2249984741211,90.5250015258789,91.2750015258789
2014-11-14 00:00:00+00:00,91.4000015258789,93.19999694824219,91.07499694824219,92.67500305175781
2014-11-17 00:00:00+00:00,93.19999694824219,93.32499694824219,92.2750015258789,93.0
2014-11-18 00:00:00+00:00,92.9000015258789,92.9000015258789,90.9749984741211,91.55000305175781
2014-11-19 00:00:00+00:00,91.0999984741211,92.0,91.07499694824219,91.7750015258789
2014-11-20 00:00:00+00:00,91.69999694824219,91.69999694824219,89.9000015258789,90.7750015258789
2014-11-21 00:00:00+00:00,90.75,90.9000015258789,90.05000305175781,90.6500015258789
2014-11-24 00:00:00+00:00,91.19999694824219,92.32499694824219,91.0250015258789,91.32499694824219
2014-11-25 00:00:00+00:00,91.75,92.375,90.19999694824219,90.94999694824219
2014-11-26 00:00:00+00:00,90.55000305175781,91.0999984741211,90.25,90.94999694824219
2014-11-28 00:00:00+00:00,91.07499694824219,91.5,89.69999694824219,90.32499694824219
2014-12-01 00:00:00+00:00,90.0999984741211,90.5999984741211,88.5,90.125
2014-12-02 00:00:00+00:00,89.9749984741211,89.9749984741211,88.875,89.5
2014-12-03 00:00:00+00:00,89.4000015258789,89.4000015258789,88.0,88.05000305175781
2014-12-04 00:00:00+00:00,88.4000015258789,88.4000015258789,87.57499694824219,87.625
2014-12-05 00:00:00+00:00,87.7249984741211,87.80000305175781,86.5999984741211,86.5999984741211
2014-12-08 00:00:00+00:00,87.0,87.17500305175781,86.5,86.57499694824219
2014-12-09 00:00:00+00:00,86.5999984741211,87.0250015258789,86.44999694824219,86.94999694824219
2014-12-10 00:00:00+00:00,87.0999984741211,87.5,87.05000305175781,87.2750015258789
2014-12-11 00:00:00+00:00,87.5250015258789,87.6500015258789,87.3499984741211,87.55000305175781
2014-12-12 00:00:00+00:00,87.55000305175781,87.625,87.4000015258789,87.5250015258789
2014-12-15 00:00:00+00:00,83.57499694824219,83.75,82.3499984741211,83.2750015258789
2014-12-16 00:00:00+00:00,82.92500305175781,83.8499984741211,80.2750015258789,81.67500305175781
2014-12-17 00:00:00+00:00,80.0999984741211,80.94999694824219,78.67500305175781,80.4749984741211
2014-12-18 00:00:00+00:00,80.44999694824219,82.9000015258789,80.2750015258789,81.875
2014-12-19 00:00:00+00:00,81.875,82.5,81.05000305175781,81.9000015258789
2014-12-22 00:00:00+00:00,82.1500015258789,82.375,80.125,80.25
2014-12-23 00:00:00+00:00,80.4000015258789,82.2750015258789,80.19999694824219,81.6500015258789
2014-12-24 00:00:00+00:00,81.57499694824219,81.75,80.875,81.30000305175781
2014-12-26 00:00:00+00:00,81.5250015258789,81.875,80.30000305175781,81.55000305175781
2014-12-29 00:00:00+00:00,82.0999984741211,82.2249984741211,81.3499984741211,81.80000305175781
2014-12-30 00:00:00+00:00,81.69999694824219,82.0,81.0,81.17500305175781
2014-12-31 00:00:00+00:00,81.9000015258789,82.4749984741211,80.82499694824219,81.19999694824219
2015-01-02 00:00:00+00:00,80.94999694824219,81.80000305175781,80.92500305175781,81.30000305175781
2015-01-05 00:00:00+00:00,81.625,81.6500015258789,79.625,79.92500305175781
2015-01-06 00:00:00+00:00,79.9749984741211,79.9749984741211,78.1500015258789,78.57499694824219
2015-01-07 00:00:00+00:00,78.5999984741211,79.875,78.1500015258789,79.32499694824219
2015-01-08 00:00:00+00:00,79.17500305175781,79.69999694824219,77.875,78.17500305175781
2015-01-09 00:00:00+00:00,78.30000305175781,79.1500015258789,77.80000305175781,79.0250015258789
2015-01-12 00:00:00+00:00,78.75,78.75,76.42500305175781,76.6500015258789
2015-01-13 00:00:00+00:00,76.6500015258789,76.94999694824219,75.0250015258789,75.17500305175781
2015-01-14 00:00:00+00:00,75.69999694824219,76.5,75.1500015258789,76.0250015258789
2015-01-15 00:00:00+00:00,76.07499694824219,76.5999984741211,75.3499984741211,75.625
2015-01-16 00:00:00+00:00,75.80000305175781,75.80000305175781,74.1500015258789,74.5
2015-01-20 00:00:00+00:00,74.25,74.30000305175781,71.57499694824219,71.7750015258789
2015-01-21 00:00:00+00:00,72.375,73.0,71.375,72.3499984741211
2015-01-22 00:00:00+00:00,73.05000305175781,73.5250015258789,70.69999694824219,71.5999984741211
2015-01-23 00:00:00+00:00,70.80000305175781,70.80000305175781,68.8499984741211,69.30000305175781
