Date,Open,High,Low,Close,Volume
1990-03-26,11.8573,11.8573,11.8573,11.8573,100
1990-03-27,11.8573,12.2398,11.8573,12.2398,1400
1990-03-28,11.8573,12.2398,11.8573,12.2398,1300
1990-03-29,11.8573,11.9848,11.8573,11.9848,3300
1990-03-30,11.9848,12.1123,11.8573,12.1123,3100
1990-04-02,11.8573,11.8573,11.8573,11.8573,2300
1990-04-03,12.1123,12.1123,11.9848,11.9848,4400
1990-04-04,11.8573,11.8573,11.8573,11.8573,800
1990-04-05,11.8573,11.8573,11.8573,11.8573,900
1990-04-06,11.8573,12.1123,11.8573,11.9848,7000
1990-04-09,11.8573,11.8573,11.8573,11.8573,800
1990-04-10,11.8573,11.9848,11.8573,11.9848,2800
1990-04-11,12.1123,12.1123,11.8573,11.8573,300
1990-04-12,11.8573,12.1123,11.8573,12.1123,3000
1990-04-16,11.8573,12.1123,11.8573,11.8573,5400
1990-04-17,11.8573,11.9848,11.8573,11.8573,1800
1990-04-18,11.8573,11.8573,11.8573,11.8573,1800
1990-04-19,11.9236,11.9236,11.8573,11.9236,13800
1990-04-20,11.9848,12.1123,11.8573,12.1123,9700
1990-04-23,11.8573,11.8573,11.8573,11.8573,600
1990-04-24,11.8573,11.8573,11.8573,11.8573,2200
1990-04-25,12.1123,12.1123,11.8573,11.8573,2100
1990-04-26,11.8573,11.8573,11.4748,11.4748,18200
1990-04-27,11.4748,11.7298,11.4748,11.4748,1000
1990-04-30,11.4748,11.7298,11.4748,11.7298,700
1990-05-01,11.4748,11.7298,11.4748,11.4748,3700
1990-05-02,11.4748,11.7298,11.4748,11.7298,5200
1990-05-03,11.4748,11.7298,11.4748,11.4748,1600
1990-05-04,11.7298,11.8573,11.4748,11.8573,1400
1990-05-07,11.4748,11.8573,11.4748,11.4748,700
1990-05-08,11.4748,11.8573,11.4748,11.8573,1700
1990-05-09,11.4748,11.8573,11.4748,11.8573,700
1990-05-10,11.8573,11.8573,11.4748,11.8573,700
1990-05-11,11.6023,11.9848,11.4748,11.8573,14500
1990-05-14,11.8573,11.8573,11.6023,11.8573,12200
1990-05-15,11.6023,11.8573,11.6023,11.8573,1800
1990-05-16,11.6023,11.8573,11.6023,11.8573,1300
1990-05-17,11.6023,11.8573,11.6023,11.7298,34600
1990-05-18,11.7121,11.9695,11.7121,11.9695,7000
1990-05-21,11.7121,11.7121,11.7121,11.7121,1900
1990-05-22,11.9695,11.9695,11.8408,11.9695,300
1990-05-23,11.9695,11.9695,11.7121,11.7121,1600
1990-05-24,11.9695,11.9695,11.4547,11.7121,26700
1990-05-25,11.5216,11.7121,11.4547,11.4547,5700
1990-05-29,11.7121,11.7121,11.3260,11.7121,5400
1990-05-30,11.3260,11.7121,11.3260,11.3929,6400
1990-05-31,11.5834,11.6503,11.3260,11.5834,37100
1990-06-01,11.4547,11.7121,11.4547,11.4547,2100
1990-06-04,11.7121,11.7121,11.4547,11.4547,1200
1990-06-05,11.7121,11.7121,11.4547,11.7121,2500
1990-06-06,11.7121,11.7121,11.4547,11.4547,2300
1990-06-07,11.4547,11.8408,11.4547,11.8408,2300
1990-06-08,11.8408,11.8408,11.8408,11.8408,800
1990-06-11,11.5216,11.7121,11.4547,11.4547,13200
1990-06-12,11.4547,11.4547,11.4547,11.4547,1200
1990-06-13,11.4547,11.7121,11.4547,11.7121,3800
1990-06-14,11.7121,11.7121,11.4547,11.4547,10800
1990-06-15,11.4547,11.7121,11.4547,11.4547,5600
1990-06-18,11.7121,11.7121,11.4547,11.4547,2600
1990-06-19,11.7121,11.7121,11.4547,11.4547,3800
1990-06-20,11.7121,11.7121,11.4547,11.4547,1000
1990-06-21,11.4547,11.7121,11.4547,11.4547,19000
1990-06-22,11.3260,11.3260,11.3260,11.3260,8500
1990-06-25,11.0686,11.3260,11.0686,11.3260,1300
1990-06-26,11.3260,11.3260,11.0686,11.3260,1000
1990-06-27,11.0686,11.1973,11.0686,11.0686,3900
1990-06-28,11.0686,11.3260,11.0686,11.3260,24600
1990-06-29,11.0686,11.3260,11.0686,11.1973,35300
1990-07-02,11.1973,11.1973,11.1973,11.1973,1000
1990-07-03,11.1973,11.3260,11.1973,11.1973,2200
1990-07-05,11.3260,11.3260,11.3260,11.3260,100
1990-07-06,11.1973,11.1973,11.1973,11.1973,400
1990-07-09,11.1973,11.4547,11.1973,11.1973,3300
1990-07-10,11.1973,11.4547,11.1973,11.4547,93700
1990-07-11,11.4547,11.4547,11.1973,11.1973,2100
1990-07-12,11.4547,11.4547,11.4547,11.4547,22900
1990-07-13,11.3260,11.5834,11.1973,11.5834,36600
1990-07-16,11.3260,11.5834,11.3260,11.5834,1900
1990-07-17,11.5834,11.5834,11.3260,11.3260,2500
