Price,Open,High,Low,Close
Ticker,ZO=F,ZO=F,ZO=F,ZO=F
Date,,,,
2015-04-17 00:00:00+00:00,258.25,262.75,258.0,262.5
2015-04-20 00:00:00+00:00,264.0,266.75,260.75,262.75
2015-04-21 00:00:00+00:00,262.0,265.0,258.5,259.5
2015-04-22 00:00:00+00:00,259.5,260.5,257.25,258.75
2015-04-23 00:00:00+00:00,262.0,263.75,248.25,251.25
2015-04-24 00:00:00+00:00,251.0,251.0,239.25,241.5
2015-04-27 00:00:00+00:00,241.0,242.5,221.25,237.75
2015-04-28 00:00:00+00:00,238.0,238.5,232.25,235.5
2015-04-29 00:00:00+00:00,235.0,235.0,228.5,233.25
2015-04-30 00:00:00+00:00,238.25,241.5,234.75,239.75
2015-05-01 00:00:00+00:00,238.5,238.5,229.0,229.0
2015-05-04 00:00:00+00:00,233.75,233.75,226.25,229.25
2015-05-05 00:00:00+00:00,227.5,227.5,227.25,227.25
2015-05-06 00:00:00+00:00,239.5,239.75,237.5,237.5
2015-05-07 00:00:00+00:00,229.5,229.5,229.5,229.5
2015-05-08 00:00:00+00:00,240.5,240.5,236.25,236.25
2015-05-11 00:00:00+00:00,232.0,232.0,232.0,232.0
2015-05-12 00:00:00+00:00,239.75,241.5,239.75,240.0
2015-05-13 00:00:00+00:00,233.75,233.75,233.75,233.75
2015-05-14 00:00:00+00:00,240.5,240.5,240.5,240.5
2015-05-15 00:00:00+00:00,247.5,253.25,246.75,248.5
2015-05-18 00:00:00+00:00,249.0,256.0,248.5,253.5
2015-05-19 00:00:00+00:00,255.0,256.0,246.0,248.0
2015-05-20 00:00:00+00:00,246.75,246.75,235.75,241.0
2015-05-21 00:00:00+00:00,241.25,244.75,240.25,244.25
2015-05-22 00:00:00+00:00,245.0,248.5,242.25,242.5
2015-05-26 00:00:00+00:00,245.5,248.0,238.0,238.5
2015-05-27 00:00:00+00:00,239.75,240.25,234.5,236.5
2015-05-28 00:00:00+00:00,237.5,242.0,235.25,240.0
2015-05-29 00:00:00+00:00,240.0,243.25,233.5,234.0
2015-06-01 00:00:00+00:00,235.0,249.75,234.0,244.5
2015-06-02 00:00:00+00:00,243.5,255.5,242.25,252.75
2015-06-03 00:00:00+00:00,254.0,255.25,250.75,251.75
2015-06-04 00:00:00+00:00,251.75,255.0,250.5,254.0
2015-06-05 00:00:00+00:00,253.5,260.0,251.5,258.75
2015-06-08 00:00:00+00:00,259.75,269.75,259.5,264.75
2015-06-09 00:00:00+00:00,266.0,269.0,255.75,257.0
2015-06-10 00:00:00+00:00,258.25,264.25,253.0,255.75
2015-06-11 00:00:00+00:00,256.75,261.0,256.25,259.75
2015-06-12 00:00:00+00:00,259.0,261.5,254.25,255.5
2015-06-15 00:00:00+00:00,254.25,257.75,251.75,252.25
2015-06-16 00:00:00+00:00,251.5,254.75,250.5,252.5
2015-06-17 00:00:00+00:00,252.0,260.25,252.0,255.0
2015-06-18 00:00:00+00:00,255.5,257.5,245.0,250.75
2015-06-19 00:00:00+00:00,249.5,249.5,241.75,244.0
2015-06-22 00:00:00+00:00,243.5,250.0,243.25,250.0
2015-06-23 00:00:00+00:00,251.0,257.25,246.5,254.25
